sequence,obstacles,min_center_distance_m,min_boundary_clearance_m,closest_time_s,closest_index,closest_obstacle_index,collision,safety_violation,safety_distance_m,path_length_m,duration_s,mean_speed_mps,avoidance_label,computation_time_ms,method,planner_compute_time_ms,waypoint_count,smoothness_heading_change,safe_count,warning_count,danger_count,collision_count,future_risk_count,danger_or_collision_rate,future_risk_rate
23,1,0.7505,0.5505,6.8625,549,0,0,0,0.5,7.3752,13.0875,0.5635,right,0.0874,rrt,6.4951,3,6.6e-05,842,206,0,0,0,0.0,0.0
23,1,0.7052,0.5052,6.55,524,0,0,0,0.5,7.3545,13.0875,0.5619,right,0.088,rrt_star,1898.5514,10,4.6e-05,825,223,0,0,0,0.0,0.0
23,1,0.9309,0.7309,6.975,558,0,0,0,0.5,7.4256,13.0875,0.5674,right,0.0844,mppi,33.2666,60,7.6e-05,893,155,0,0,0,0.0,0.0
24,1,0.6202,0.4202,8.15,652,0,0,1,0.5,6.7545,12.2125,0.5531,right,0.1353,human,0.0,978,0.165696,800,100,78,0,158,0.0798,0.1616
24,1,0.5464,0.3464,6.75,540,0,0,1,0.5,6.6856,12.2125,0.5474,right,0.0988,straight_line,3.4095,2,0.0,734,116,128,0,208,0.1309,0.2127
24,1,0.9415,0.7415,6.9625,557,0,0,0,0.5,6.7346,12.2125,0.5515,right,0.0747,geometric_bypass,7.0648,3,3.9e-05,848,130,0,0,0,0.0,0.0
24,1,0.7,0.5,6.875,550,0,0,0,0.5,6.8226,12.2125,0.5587,right,0.071,astar_grid,6.4917,68,0.001525,756,222,0,0,0,0.0,0.0
24,1,0.7523,0.5523,6.8625,549,0,0,0,0.5,6.7297,12.2125,0.5511,right,0.0698,rrt,5.0119,3,3.6e-05,787,191,0,0,0,0.0,0.0
24,1,0.7045,0.5045,6.8125,545,0,0,0,0.5,6.6977,12.2125,0.5484,right,0.0684,rrt_star,1965.798,9,5.8e-05,762,216,0,0,0,0.0,0.0
24,1,0.9415,0.7415,6.9625,557,0,0,0,0.5,6.7338,12.2125,0.5514,right,0.0785,mppi,32.1618,60,2.1e-05,848,130,0,0,0,0.0,0.0
25,1,1.4599,1.2599,7.875,630,0,0,0,0.5,6.4944,11.6875,0.5557,right,0.1338,human,0.0,936,0.19058,936,0,0,0,0,0.0,0.0
25,1,1.4361,1.2361,6.65,532,0,0,0,0.5,6.3811,11.6875,0.546,right,0.0989,straight_line,3.2483,2,0.0,936,0,0,0,0,0.0,0.0
25,1,1.4361,1.2361,6.65,532,0,0,0,0.5,6.3811,11.6875,0.546,right,0.0981,geometric_bypass_not_needed,3.2585,2,0.0,936,0,0,0,0,0.0,0.0
25,1,1.4,1.2,6.7375,539,0,0,0,0.5,6.5645,11.6875,0.5617,right,0.072,astar_grid,7.5644,65,0.002586,936,0,0,0,0,0.0,0.0
25,1,1.4361,1.2361,6.65,532,0,0,0,0.5,6.3811,11.6875,0.546,right,0.0709,rrt,3.2737,2,0.0,936,0,0,0,0,0.0,0.0
25,1,1.4361,1.2361,6.65,532,0,0,0,0.5,6.3811,11.6875,0.546,right,0.0713,rrt_star,3.2705,2,0.0,936,0,0,0,0,0.0,0.0
25,1,1.4361,1.2361,6.65,532,0,0,0,0.5,6.3811,11.6875,0.546,right,0.0673,mppi,31.4417,60,0.0,936,0,0,0,0,0.0,0.0
26,1,2.015,1.815,4.0875,327,0,0,0,0.5,7.3677,8.4625,0.8706,left,0.1178,human,0.0,678,0.374719,678,0,0,0,0,0.0,0.0
26,1,1.8761,1.6761,3.075,246,0,0,0,0.5,7.2997,8.4625,0.8626,left,0.0796,straight_line,2.3776,2,0.0,678,0,0,0,0,0.0,0.0
26,1,1.8761,1.6761,3.075,246,0,0,0,0.5,7.2997,8.4625,0.8626,left,0.0677,geometric_bypass_not_needed,2.3856,2,0.0,678,0,0,0,0,0.0,0.0
26,1,1.8124,1.6124,3.075,246,0,0,0,0.5,7.3402,8.4625,0.8674,left,0.0706,astar_grid,4.1124,74,0.001176,678,0,0,0,0,0.0,0.0
26,1,1.8761,1.6761,3.075,246,0,0,0,0.5,7.2997,8.4625,0.8626,left,0.0659,rrt,2.3914,2,0.0,678,0,0,0,0,0.0,0.0
26,1,1.8761,1.6761,3.075,246,0,0,0,0.5,7.2997,8.4625,0.8626,left,0.0656,rrt_star,2.379,2,0.0,678,0,0,0,0,0.0,0.0
26,1,1.8761,1.6761,3.075,246,0,0,0,0.5,7.2997,8.4625,0.8626,left,0.0664,mppi,30.4805,60,0.0,678,0,0,0,0,0.0,0.0
27,1,0.6788,0.4788,4.9875,399,0,0,1,0.5,6.0941,8.4125,0.7244,left,0.1169,human,0.0,674,0.006737,562,87,25,0,105,0.0371,0.1558
27,1,0.6159,0.4159,3.5,280,0,0,1,0.5,6.0275,8.4125,0.7165,left,0.0716,straight_line,2.3507,2,0.0,498,102,74,0,153,0.1098,0.227
27,1,0.9417,0.7417,3.3375,267,0,0,0,0.5,6.0654,8.4125,0.721,left,0.0637,geometric_bypass,4.8939,3,3.8e-05,577,97,0,0,0,0.0,0.0
27,1,0.7241,0.5241,3.025,242,0,0,0,0.5,6.1217,8.4125,0.7277,left,0.0633,astar_grid,5.11,61,0.002876,518,156,0,0,0,0.0,0.0
27,1,0.7885,0.5885,3.9375,315,0,0,0,0.5,6.5547,8.4125,0.7792,left,0.0663,rrt,2.8755,3,0.006343,547,127,0,0,0,0.0,0.0
27,1,0.7114,0.5114,3.5375,283,0,0,0,0.5,6.0407,8.4125,0.7181,left,0.0609,rrt_star,2029.5047,4,2.8e-05,518,156,0,0,0,0.0,0.0
27,1,0.9417,0.7417,3.3375,267,0,0,0,0.5,6.0648,8.4125,0.7209,left,0.0593,mppi,30.5623,60,2.9e-05,577,97,0,0,0,0.0,0.0
28,1,0.4831,0.2831,7.5125,601,0,0,1,0.5,6.9279,11.725,0.5909,left,0.1213,human,0.0,939,0.116969,708,132,99,0,179,0.1054,0.1906
28,1,0.309,0.109,4.4875,359,0,0,1,0.5,6.7158,11.725,0.5728,left,0.0811,straight_line,3.2383,2,0.0,673,90,176,0,256,0.1874,0.2726
28,1,0.9218,0.7218,4.15,332,0,0,0,0.5,6.8436,11.725,0.5837,left,0.0758,geometric_bypass,6.5889,3,8.6e-05,787,152,0,0,0,0.0,0.0
28,1,0.7757,0.5757,4.725,378,0,0,0,0.5,7.0294,11.725,0.5995,left,0.075,astar_grid,7.479,68,0.002187,770,169,0,0,0,0.0,0.0
28,1,0.7569,0.5569,4.6875,375,0,0,0,0.5,6.8079,11.725,0.5806,left,0.0746,rrt,3.8158,3,9.5e-05,757,182,0,0,0,0.0,0.0
28,1,0.709,0.509,4.35,348,0,0,0,0.5,6.7703,11.725,0.5774,left,0.0708,rrt_star,1996.2615,8,3.6e-05,723,216,0,0,0,0.0,0.0
28,1,0.9218,0.7218,4.15,332,0,0,0,0.5,6.8426,11.725,0.5836,left,0.0703,mppi,31.9308,60,6.6e-05,787,152,0,0,0,0.0,0.0
29,1,0.5502,0.3502,10.1,808,0,0,1,0.5,7.2721,15.0,0.4848,right,0.1379,human,0.0,1201,0.060074,943,171,87,0,167,0.0724,0.1391
29,1,0.2431,0.0431,5.675,454,0,0,1,0.5,6.9958,15.0,0.4664,straight/near-center,0.1103,straight_line,4.1872,2,0.0,869,106,226,0,306,0.1882,0.2548
29,1,0.9179,0.7179,5.2375,419,0,0,0,0.5,7.1455,15.0,0.4764,right,0.0993,geometric_bypass,8.6924,3,7.4e-05,1009,192,0,0,0,0.0,0.0
29,1,0.7,0.5,6.0875,487,0,0,0,0.5,7.3303,15.0,0.4887,right,0.0967,astar_grid,7.9801,71,0.001447,967,234,0,0,0,0.0,0.0
29,1,0.8857,0.6857,6.0625,485,0,0,0,0.5,7.1573,15.0,0.4772,right,0.096,rrt,5.641,3,0.000113,1045,156,0,0,0,0.0,0.0
29,1,0.7007,0.5007,5.9375,475,0,0,0,0.5,7.0721,15.0,0.4715,right,0.0958,rrt_star,2006.0046,7,9.8e-05,925,276,0,0,0,0.0,0.0
29,1,0.9179,0.7179,5.25,420,0,0,0,0.5,7.1431,15.0,0.4762,right,0.105,mppi,32.2801,60,4.1e-05,1009,192,0,0,0,0.0,0.0
30,1,0.5923,0.3923,5.125,410,0,0,1,0.5,6.7373,9.9125,0.6797,right,0.1343,human,0.0,794,0.086144,653,78,63,0,142,0.0793,0.1788
30,1,0.5365,0.3365,3.725,298,0,0,1,0.5,6.6368,9.9125,0.6695,right,0.0894,straight_line,2.7139,2,0.0,592,95,107,0,186,0.1348,0.2343
30,1,0.9372,0.7372,3.5125,281,0,0,0,0.5,6.6913,9.9125,0.675,right,0.0774,geometric_bypass,5.7608,3,4.7e-05,684,110,0,0,0,0.0,0.0
30,1,0.7,0.5,3.8375,307,0,0,0,0.5,6.7224,9.9125,0.6782,right,0.0775,astar_grid,5.1597,67,0.002012,587,207,0,0,0,0.0,0.0
30,1,0.7795,0.5795,3.8125,305,0,0,0,0.5,6.6682,9.9125,0.6727,right,0.0729,rrt,4.5911,3,3.2e-05,645,149,0,0,0,0.0,0.0
30,1,0.7126,0.5126,3.775,302,0,0,0,0.5,6.6479,9.9125,0.6707,right,0.0743,rrt_star,1953.8346,6,1.6e-05,619,175,0,0,0,0.0,0.0
30,1,0.9372,0.7372,3.5125,281,0,0,0,0.5,6.6906,9.9125,0.675,right,0.0758,mppi,31.5488,60,3.4e-05,684,110,0,0,0,0.0,0.0
31,1,1.7115,1.5115,4.4625,357,0,0,0,0.5,6.3808,8.8125,0.7241,right,0.1063,human,0.0,706,0.050829,706,0,0,0,0,0.0,0.0
31,1,1.5267,1.3267,3.725,298,0,0,0,0.5,6.3292,8.8125,0.7182,right,0.0824,straight_line,2.5522,2,0.0,706,0,0,0,0,0.0,0.0
31,1,1.5267,1.3267,3.725,298,0,0,0,0.5,6.3292,8.8125,0.7182,right,0.0729,geometric_bypass_not_needed,2.4996,2,0.0,706,0,0,0,0,0.0,0.0
31,1,1.5,1.3,3.7375,299,0,0,0,0.5,6.3409,8.8125,0.7195,right,0.0713,astar_grid,3.8727,64,0.000532,706,0,0,0,0,0.0,0.0
31,1,1.5267,1.3267,3.725,298,0,0,0,0.5,6.3292,8.8125,0.7182,right,0.0691,rrt,2.4946,2,0.0,706,0,0,0,0,0.0,0.0
31,1,1.5267,1.3267,3.725,298,0,0,0,0.5,6.3292,8.8125,0.7182,right,0.0784,rrt_star,2.4899,2,0.0,706,0,0,0,0,0.0,0.0
31,1,1.5267,1.3267,3.725,298,0,0,0,0.5,6.3292,8.8125,0.7182,right,0.0695,mppi,31.4285,60,0.0,706,0,0,0,0,0.0,0.0
32,1,1.7312,1.5312,7.7625,621,0,0,0,0.5,6.5054,10.65,0.6108,left,0.1213,human,0.0,853,0.28202,853,0,0,0,0,0.0,0.0
32,1,1.7327,1.5327,6.2,496,0,0,0,0.5,6.385,10.65,0.5995,left,0.0907,straight_line,2.9641,2,0.0,853,0,0,0,0,0.0,0.0
32,1,1.7327,1.5327,6.2,496,0,0,0,0.5,6.385,10.65,0.5995,left,0.0801,geometric_bypass_not_needed,2.9302,2,0.0,853,0,0,0,0,0.0,0.0
32,1,1.8,1.6,6.1125,489,0,0,0,0.5,6.4409,10.65,0.6048,left,0.0763,astar_grid,4.4841,65,0.001119,853,0,0,0,0,0.0,0.0
32,1,1.7327,1.5327,6.2,496,0,0,0,0.5,6.385,10.65,0.5995,left,0.078,rrt,2.9409,2,0.0,853,0,0,0,0,0.0,0.0
32,1,1.7327,1.5327,6.2,496,0,0,0,0.5,6.385,10.65,0.5995,left,0.0762,rrt_star,2.96,2,0.0,853,0,0,0,0,0.0,0.0
32,1,1.7327,1.5327,6.2,496,0,0,0,0.5,6.385,10.65,0.5995,left,0.0744,mppi,30.4189,60,0.0,853,0,0,0,0,0.0,0.0
33,1,0.5778,0.3778,7.0875,567,0,0,1,0.5,6.8264,10.475,0.6517,left,0.127,human,0.0,839,0.129801,705,69,65,0,145,0.0775,0.1728
33,1,0.6482,0.4482,5.7125,457,0,0,1,0.5,6.6995,10.475,0.6396,left,0.089,straight_line,3.3099,2,0.0,649,124,66,0,146,0.0787,0.174
33,1,0.9454,0.7454,5.8625,469,0,0,0,0.5,6.7269,10.475,0.6422,left,0.0773,geometric_bypass,6.3257,3,3.4e-05,737,102,0,0,0,0.0,0.0
33,1,0.7,0.5,5.675,454,0,0,0,0.5,6.7408,10.475,0.6435,left,0.0765,astar_grid,4.5255,68,0.0011,661,178,0,0,0,0.0,0.0
33,1,0.8046,0.6046,5.7875,463,0,0,0,0.5,6.7175,10.475,0.6413,left,0.0755,rrt,4.2494,3,1.7e-05,690,149,0,0,0,0.0,0.0
33,1,0.7247,0.5247,5.75,460,0,0,0,0.5,6.7019,10.475,0.6398,left,0.0756,rrt_star,2048.2723,9,1e-05,661,178,0,0,0,0.0,0.0
33,1,0.9449,0.7449,5.8125,465,0,0,0,0.5,6.7266,10.475,0.6422,left,0.0832,mppi,31.7787,60,1.4e-05,737,102,0,0,0,0.0,0.0
34,1,0.548,0.348,7.3125,585,0,0,1,0.5,7.3053,11.4875,0.6359,left,0.1266,human,0.0,920,0.281896,718,86,116,0,196,0.1261,0.213
34,1,0.4726,0.2726,5.8,464,0,0,1,0.5,7.0792,11.4875,0.6163,left,0.1017,straight_line,3.1978,2,0.0,691,95,134,0,213,0.1457,0.2315
